date,us_credit_qoq_growth,us_sp500_log_ret,us_vix_log_ret,us_bond_yield_10y,us_oil_yoy,us_reer_diff,us_gdp_yoy_growth,us_cpi,us_unemployment,us_consumer_confidence,us_house_price_yoy,us_indprod_yoy
1992-09-30,0.7204080793014489,0.0233925312134048,0.06734357206517982,6.42,-1.8876404494382104,,3.6653854414522735,2.9927007299270114,7.6,99.70819,0.0953312451753785,2.1710235537090616
1992-12-31,0.8083499059587718,0.04197404491564523,-0.12754693430928216,6.77,1.7754569190600478,,4.382645388993267,2.966714905933454,7.4,100.0851,0.040084043572807815,4.152288897664813
1993-03-31,0.49790013903023844,0.03597498960063438,-0.0031872536941791874,5.98,4.874294510005139,,3.3199058070509935,3.0194104960460155,7.0,100.0406,-1.0871629157527596,3.8911814838072933
1993-06-30,1.3746080987088183,-0.002527189624818889,-0.10686914619643262,5.96,-13.827838827838823,,2.806668207145946,2.9978586723768963,7.0,99.6206,0.05197317625251774,2.8411547715022856
1993-09-30,1.3655143608302334,0.018473012227924215,0.1429232079709639,5.36,-14.246449839670172,,2.2865117406066116,2.763997165131116,6.7,99.66881,0.1849688622271639,2.833713227717971
1993-12-31,1.532231685378882,0.016253182552597854,-0.10801564976016181,5.77,-27.193432529502303,,2.6077107599381977,2.8109627547435068,6.5,100.3539,0.4655094662359138,3.407732938414032
1994-03-31,1.3394015509312185,-0.04534776028641124,0.5618187015664644,6.48,-27.690802348336607,,3.430706936043171,2.6517794836008246,6.5,100.9474,1.5713848362665095,4.013742016462052
1994-06-30,1.6872674639682117,-0.003370638302056084,-0.3119346840572737,7.1,2.922422954303938,-1.1500000000000057,4.225610689832271,2.494802494802495,6.1,101.0782,1.472762264241556,5.692891278467149
1994-09-30,1.5378970462109676,0.04066802849948581,-0.047188241520098706,7.46,-1.9230769230769162,-2.3799999999999955,4.337048254936149,2.965517241379323,5.9,100.9211,1.0421997346540035,6.156180732641192
1994-12-31,1.9974603785044343,-0.0074622409972477325,-0.0786431273191131,7.81,25.229034531360117,1.3599999999999994,4.116167021429895,2.597402597402576,5.5,100.4977,0.6964122697866504,6.925835091579047
1995-03-31,1.2466792885314604,0.08638882561917986,0.012796561521526695,7.2,29.76995940460081,-0.09000000000000341,3.481405627292,2.7872195785180187,5.4,99.5805,0.2671302340006898,5.7165348260771465
1995-06-30,1.9450951736111888,0.08429989971473416,-0.1611559624156668,6.17,-10.273618998451228,-3.799999999999997,2.4023751008017014,3.0425963488843744,5.6,98.83797,0.05211763770287536,4.587732144288292
1995-09-30,1.6269705237511811,0.07027577151970234,0.11288922144583245,6.2,-4.466230936819171,3.0,2.6733258155179795,2.54521098459477,5.6,98.62815,0.6614757465612575,4.7816808149161005
1995-12-31,1.6978221362901946,0.05253056347703425,-0.01741928447206482,5.71,9.960607765897578,1.1400000000000006,2.1997916299495213,2.5316455696202667,5.6,98.58084,0.7863639605449224,2.6396897921781903
1996-03-31,1.4105218012558263,0.04689190146523132,0.4107757950454022,6.27,11.730969760166833,0.46999999999999886,2.6013098466592277,2.8439153439153486,5.5,98.94079,0.9892204239073221,3.188414739319012
1996-06-30,1.9133839542503361,0.03819236608299904,-0.3221682485229501,6.91,20.368239355581142,0.25,4.002379484223728,2.8215223097112663,5.3,99.41933,0.9280349080089678,5.110978907668273
1996-09-30,1.5526541111958503,0.02459697473091832,0.21433292163205478,6.83,37.970353477765116,-0.25,4.0501348871777365,3.004572175048992,5.2,99.65776,0.6386966561882534,4.952801645891314
1996-12-31,1.4120346461330202,0.07483512224707736,0.2104378053702631,6.3,32.54861821903787,0.6499999999999915,4.421452442981133,3.378817413905133,5.4,99.89985,0.39814111313001277,6.165643121709419
1997-03-31,1.3398295255744097,0.02187208155308304,0.0566802880837686,6.69,-5.039664022398494,3.0900000000000034,4.314068944306992,2.7652733118971096,5.2,100.2664,0.26415304279685525,7.470272474009643
1997-06-30,1.9686572526133483,0.15622408623578946,-0.027938615904219102,6.49,-5.258126195028689,-1.3999999999999915,4.31127171595187,2.233567326100827,5.0,100.6874,0.8638472281043308,6.012329789391524
1997-09-30,2.262811174501489,0.06784890981350224,0.06212618508913243,6.21,-12.685950413223146,2.6299999999999955,4.674702492340366,2.21940393151554,4.9,100.9503,1.1217829879032415,7.7307713474798145
1997-12-31,1.9634435945046658,0.02414451374107921,0.0468969137677577,5.81,-31.853281853281857,4.959999999999994,4.483552816031211,1.6970458830924071,4.7,100.9417,1.9791218342135153,8.280957988374027
1998-03-31,2.109291726739282,0.12691583903095038,0.008708327891784193,5.65,-22.604422604422613,0.4900000000000091,4.855526883310857,1.3767209011263937,4.7,100.7223,3.065969742308261,6.835942439493192
1998-06-30,2.993966131160164,0.02871024699148201,-0.2060526169603172,5.5,-27.850655903128153,2.6599999999999966,4.09279008633523,1.6229712858926382,4.5,100.2141,3.707138540611199,6.058575229559682
1998-09-30,2.186961358822259,-0.10874311226937916,0.7312256891344496,4.81,-23.37908187411263,0.45000000000000284,4.103452727565782,1.4267990074441794,4.6,99.76799,4.258072706983773,4.848836473856544
1998-12-31,2.5317706324189393,0.1895209817430942,-0.5169493416165198,4.65,-31.218130311614722,-4.200000000000003,4.883126568525764,1.606922126081578,4.4,100.0401,4.897511010167088,3.7695732652959
1999-03-31,2.295764133922318,0.04543635327414272,-0.0486673215920402,5.23,5.777777777777771,2.280000000000001,4.816336792733988,1.728395061728394,4.2,100.6462,4.901372052524633,4.425125461604007
1999-06-30,2.24357475471777,0.06496256522610398,-0.0979361525998352,5.9,35.17482517482515,0.0,4.721885912228041,1.96560196560196,4.3,101.0616,4.602916344780605,4.826418688874012
1999-09-30,2.8632833328713136,-0.06781186281003171,0.18634380284138946,5.92,51.57504632489189,-1.4399999999999977,4.791118246732284,2.629969418960254,4.2,101.2431,4.600579830914775,3.7444563415508503
1999-12-31,2.2547384326822684,0.1357770696152514,-0.03077165866675366,6.28,112.19110378912687,-0.29000000000000625,4.8235742707329665,2.676399026763998,4.0,101.381,4.088032719740364,5.216917187508963
2000-03-31,2.2009902429098727,0.019765897234355154,-0.021744446472239373,6.26,61.224489795918366,1.7999999999999972,4.224744861233032,3.762135922330101,4.0,101.2127,3.775562754977546,4.447293166354416
2000-06-30,2.4969620371059875,-0.029787031790713386,-0.21016304557844304,6.1,67.8220382824625,2.030000000000001,5.2444568111355006,3.7349397590361377,4.0,100.7844,4.069254539624323,4.574285752844154
2000-09-30,1.9898783798363295,-0.012514364378700026,0.0513700570502291,5.8,25.79462102689487,1.7700000000000102,3.9731723525519014,3.45649582836709,3.9,100.1381,3.989178020676576,3.968806853188922
2000-12-31,1.6840365509428246,-0.08437271006979205,0.2664321172900079,5.24,3.7267080745341463,0.9699999999999989,2.9055943095086967,3.4360189573459543,3.9,99.12424,4.291771976814318,0.7397718173229428
2001-03-31,0.8250764445259406,-0.12913944795954221,0.06453852113757116,4.89,-1.8242740134028268,3.0,2.1975051856706784,2.9824561403508643,4.3,98.36205,4.447283025772153,-1.122295725249156
2001-06-30,2.4104679881393087,0.053730187866269014,-0.40721244386638894,5.28,-18.711467324290986,1.4200000000000017,0.9962983270431103,3.193960511033689,4.5,98.2286,4.384977127062362,-3.3422163718917375
2001-09-30,2.1375111980140415,-0.16231050261761382,0.5159541085006346,4.73,-24.068675089083246,-1.1200000000000045,0.48923629256110157,2.5921658986175045,5.0,98.0805,4.963757878168473,-4.55015745457048
2001-12-31,1.2389042370419379,0.0979668488084315,-0.2938604260492616,5.09,-25.299401197604787,0.37000000000000455,0.16731829373148877,1.603665521191311,5.7,98.56399,5.344849487525138,-4.774776238202749
2002-03-31,1.1613658599175514,-0.0006011330453738096,-0.31321537445694575,5.28,-0.6067500948046978,1.539999999999992,1.3372586567694578,1.362862010221466,5.7,99.37843,5.693038587326593,-2.1374903694403535
2002-06-30,1.5112821472228255,-0.1477219737246461,0.3782789678040076,4.93,1.5927189988623303,-2.989999999999995,1.3253787532159889,1.0692177827799745,5.8,99.21531,5.646686670948031,0.920910919642548
2002-09-30,1.6146226339887049,-0.1939914673602564,0.44635009277048304,3.87,30.50341296928327,0.3100000000000023,2.1465169830615416,1.516002245929271,5.7,98.35268,5.560646372900968,2.146064440525741
2002-12-31,1.9234844604888668,0.07618570096493299,-0.3269934926666691,4.03,56.3627254509018,-1.5200000000000102,1.9925248221954739,2.480270574971821,6.0,97.88914,5.5554462987140285,2.880394484854265
2003-03-31,1.2097131946160244,-0.036624480637329225,0.0183491386681964,3.81,18.809614650896613,-1.1799999999999926,1.6792570124718242,3.025210084033625,5.9,97.81839,5.0833486141230955,2.1709435832793167
2003-06-30,2.6361795130365406,0.13883165016483404,-0.40101533181155496,3.33,12.541993281075037,-4.670000000000002,1.9550651524723905,1.948775055679297,6.3,98.46091,5.5074484053203365,-0.05887145406980876
2003-09-30,1.7859709323257755,0.021792588286004524,0.15180601286800413,4.27,-4.576659038901598,1.3299999999999983,3.2311353875128956,2.378318584070782,6.1,99.57716,5.428413143710875,0.9407289987876988
2003-12-31,1.6579804113100893,0.11012646206489102,-0.2157982351665313,4.27,4.165331624479318,-4.650000000000006,4.300440651057458,2.0352035203520247,5.7,100.6819,5.649655927170771,1.9841883950955763
2004-03-31,1.8762141101299923,0.012769688215178104,-0.08964629362509012,3.83,14.80411046885035,0.5500000000000114,4.341952085996703,1.7400761283306032,5.8,101.1317,6.131902833288949,1.626375894029275
2004-06-30,2.3401084908112546,0.012906824685143545,-0.15474822988985484,4.73,22.454394693200676,1.9199999999999875,4.227491217016888,3.1676679410158397,5.6,101.013,6.483318381771519,2.447031362551799
2004-09-30,2.1213338266728554,-0.023287190308992182,-0.0722857946839966,4.13,69.78417266187051,-1.3999999999999915,3.494860356231766,2.539168017287952,5.4,100.6837,7.288123661712342,2.448803847620762
2004-12-31,2.7959865919584326,0.08372830222112904,-0.0037551677623237686,4.23,33.3743463549677,-5.290000000000006,3.3511049439547858,3.3423180592991875,5.4,100.5739,7.128035747884054,3.551152067738861
2005-03-31,1.7674306017752217,-0.026191630560969733,0.05347300888129014,4.5,54.71328671328672,0.7900000000000063,3.9088432572524257,3.2068412613575736,5.2,100.4085,7.603488908930878,4.168552298887196
2005-06-30,2.6372883868051478,0.009056008624291515,-0.15225044172576913,4.0,53.385698808234025,2.6099999999999994,3.6177355801611855,2.541026998411855,5.0,100.3846,7.7743122521018115,4.6347083589064475
2005-09-30,2.435286884682175,0.030975975890162682,-0.010016778243471232,4.2,33.59564164648909,0.20000000000000284,3.448598847170792,4.741833508956805,5.0,100.6139,7.209614270395459,1.6574450087309733
2005-12-31,2.417241580538776,0.015728376958454783,0.01250537347223651,4.47,40.821033210332104,-0.12000000000000455,2.9727366937913002,3.338549817423053,4.9,101.1194,6.918475811998492,2.6259073757150198
2006-03-31,2.6795596644940245,0.036635654200431036,-0.05798725765034928,4.72,19.779425058759713,-0.15000000000000568,3.2131067957182013,3.4179181771103018,4.7,101.3739,5.913105018043985,2.091541760329152
2006-06-30,2.7943230509067885,-0.019235970295755148,0.13834856856996192,5.11,30.56683736535404,-0.4899999999999949,2.9729038556202125,4.1817243159525175,4.6,101.2252,3.642812352843716,1.9803386251444621
2006-09-30,2.1842358070113033,0.0503934451404933,-0.08784575334174936,4.72,-4.999244827065397,-1.1099999999999994,2.325277937424497,2.012072434607637,4.5,101.2498,1.493866693450796,4.2159275134967755
2006-12-31,2.307939126210301,0.05989123065970221,-0.03568772944307185,4.56,-0.3439240091713036,-2.3900000000000006,2.6345603763438197,2.5239777889954462,4.4,101.5824,0.8116846367862918,2.1707334984272686
2007-03-31,1.7771759500265993,0.0018033060386475795,0.23620664528893415,4.56,-0.46792452830188846,1.0700000000000074,1.5767249700146868,2.798197295943927,4.4,101.9432,-0.4274204446943264,2.5308035115800154
2007-06-30,2.722009724501384,0.05643362323545976,0.10310387299333433,5.1,-4.692994319718691,-1.4100000000000108,1.9343747200181172,2.692765113974227,4.6,102.1929,-1.3521386441368466,2.7140344521729087
2007-09-30,2.2888766585620335,0.015445358101356152,0.1035103763696649,4.52,29.793322734499217,-2.6899999999999977,2.3680360773066234,2.8338264299802685,4.7,101.9985,-2.622155983829899,2.7901202497425004
2007-12-31,1.991278527028384,-0.03899517136156276,0.22314355131420976,4.1,57.68282662284305,-2.780000000000001,2.133364682457861,4.108813392417532,5.0,101.6242,-5.965199542996757,2.2029778334589523
2008-03-31,1.3271556164053733,-0.10447105662517535,0.12946759100105945,3.51,53.988474370639985,-2.9299999999999926,1.3924712055185307,3.9749035501344334,5.1,101.1775,-8.585635803396919,0.5734255066876637
2008-06-30,0.6616891529038993,-0.03281498720284333,-0.06701457635450964,4.1,98.60933730665533,0.9099999999999966,1.3760107660276244,4.935966105947864,5.6,100.2976,-11.020867696562275,-1.724935725071297
2008-09-30,1.0379113315968302,-0.09297230235922348,0.4975436531258904,3.69,23.34639882410583,2.9299999999999926,0.26596727212868654,4.953319875136075,6.1,98.2246,-12.566800494505948,-8.130031129578574
2008-12-31,-0.9378615074092433,-0.2556436845266899,0.01536747713112185,2.42,-53.517457008858784,4.220000000000013,-2.5411536884212604,-0.022228002553859,7.3,95.66428,-11.269170159578213,-11.276192783181926
2009-03-31,-0.6879273512283901,-0.12405369923675116,0.09848694671465397,2.82,-51.11286192633445,3.9099999999999966,-3.234227293078318,-0.4464787676623838,8.7,94.78365,-8.380474854585696,-14.656035046526473
2009-06-30,-0.4644580575687729,0.14168860349272752,-0.515898125841219,3.72,-50.11431837667906,-5.109999999999999,-3.9788374053187248,-1.2291746182109151,9.5,95.8861,-6.516772499244383,-15.282480369076357
2009-09-30,-0.849122949519665,0.1396313530536158,-0.028485374775937565,3.4,-30.029791459781542,-2.3700000000000045,-3.1328157006863644,-1.377942862886472,9.8,97.51496,-4.178077134290659,-6.805879122929537
2009-12-31,-0.8485304603703336,0.053433716739917626,-0.1665927236399884,3.59,78.00448430493275,-1.8700000000000045,0.10557252348297741,2.8141231232083674,9.9,98.84863,-3.6370052166046607,-2.704223119324234
2010-03-31,-0.5818955320639918,0.04757243144603832,-0.20905961782197863,3.73,68.11039484286864,0.5700000000000074,1.7452658449103264,2.2861714393279886,9.9,99.63297,-4.946131245867747,4.200672107537207
2010-06-30,-0.5307031931251815,-0.12626864928207598,0.6747875139690658,3.2,8.264107705528524,2.6799999999999926,2.91359502911801,1.1215605940686268,9.4,99.60447,-3.865730253907129,8.551328146848402
2010-09-30,-0.09348177807081415,0.10183245031147231,-0.376643024577447,2.65,13.46863468634687,-3.4099999999999966,3.344209253779229,1.1183122472331777,9.5,99.61134,-4.530753284418609,6.346682104150392
2010-12-31,-0.2877896882606201,0.09715666287976463,-0.2890895322196606,3.29,15.102657765461647,-2.25,2.7759609093124693,1.437793022217937,9.3,100.1111,-5.313382656789811,5.996200467756596
2011-03-31,-0.05501239312031281,0.052801684820652985,-0.0005635390399914589,3.41,27.249850209706405,-1.8199999999999932,2.037797199613345,2.619241510354109,9.0,100.3614,-7.000497262670747,4.193025357503588
2011-06-30,0.09031708327895682,-0.003922166596971274,-0.07125020878860136,3.0,26.074877629316042,-0.9200000000000017,1.7437088645501975,3.502318150636041,9.1,99.78583,-8.068865016532566,2.3688810428642126
2011-09-30,0.2964427859830865,-0.15464295884840645,0.9556976821077773,1.98,-1.275797373358345,2.009999999999991,0.9426534645672335,3.812621692818685,9.0,99.1377,-6.511051502825749,2.4123837996766095
2011-12-31,0.3504796653772235,0.10573160345399048,-0.6075334278369536,1.98,8.152768658349752,1.1300000000000097,1.543075871606514,3.062066838419386,8.5,99.52104,-5.112963151817873,2.859134467066693
2012-03-31,0.11485871201355469,0.11329886477284812,-0.41189599843845465,2.17,-2.975798097749316,-0.8800000000000097,2.6380693108862374,2.5828752813320977,8.2,99.95082,-2.3409221066250208,2.8286925428470555
2012-06-30,0.36068195849423557,-0.033432287829913476,0.09706816443522276,1.62,-10.766002098635873,2.970000000000013,2.403335839137921,1.653870448297634,8.2,99.71401,0.7740451724779662,3.7105509068513065
2012-09-30,0.7662782831211468,0.056036613438408385,-0.08233847129023726,1.72,16.78702647915875,-2.3900000000000006,2.5737123144880414,1.9497168982819613,7.8,99.62026,1.856850223212958,2.2951570495009843
2012-12-31,0.6970049834153169,-0.010101801796879965,0.13591253511000534,1.72,-7.082869574015982,-1.3000000000000114,1.551852007332477,1.7595049796895523,7.9,99.91696,2.9829174707906025,2.0268355938483085
2013-03-31,0.10692372604661493,0.09555301345480538,-0.3498802587156464,1.96,-5.619722410948269,1.7700000000000102,1.700868485709428,1.5187472411246183,7.5,100.3317,4.973986773826922,2.534732272069462
2013-06-30,0.8366161120955118,0.023361439449883753,0.2833419591091638,2.3,13.311382878645329,0.789999999999992,1.5199382041070075,1.7157935271568725,7.5,100.6503,5.618558229088966,1.7645800035426706
2013-09-30,0.9607044248662433,0.04579505138026749,-0.015541257211211686,2.81,11.043610327619868,-0.20999999999999375,2.237022493295515,1.0947341081747997,7.2,100.7465,5.8431640992279155,2.854766330187619
2013-12-31,1.1948086928450286,0.09458273536812267,-0.1905480730647584,2.9,6.904061853424803,-0.7999999999999972,3.0091449601746367,1.5128383667573295,6.7,100.7508,5.526767202113492,2.245344069429267
2014-03-31,0.7325162680057451,0.01289021572320049,0.011594332780919227,2.72,4.452900041135344,1.279999999999987,1.6508175559380112,1.6126949139408042,6.7,100.8,4.513186574793471,2.724108069090181
2014-06-30,0.9823728018751865,0.04587283609250346,-0.1820334138730732,2.6,10.076795350767952,0.05000000000001137,2.6891521587272926,2.0589816945944195,6.1,100.941,2.9514499375936643,3.365841732090935
2014-09-30,0.7085597790796427,0.00613352066470788,0.34336287542733723,2.53,-10.932004689331764,1.2399999999999949,3.059782928201682,1.6840509711232077,5.9,100.9457,2.618908154636568,2.89843352202952
2014-12-31,1.1594242547402933,0.04297648817174513,0.16313186240081334,2.21,-45.553631455638175,3.1400000000000006,2.6858351011456394,0.6531213919623191,5.6,100.7897,3.4127457680434903,3.170492700276073
2015-03-31,0.7779877224839415,0.004356899625238629,-0.2277112590927649,2.04,-53.01762331397066,4.670000000000002,3.9692994988184793,-0.0220312844238734,5.4,100.4782,4.536451443395451,-0.0027479483621140055
2015-06-30,1.5692398231428761,-0.0023141066517863317,0.17586956874960077,2.36,-43.92382388988404,-0.04000000000000625,3.2790878609270546,0.1795718097550525,5.3,100.1415,4.922635551966659,-2.106390227283794
2015-09-30,1.061915710288286,-0.07187377896656726,0.2956045288601097,2.17,-50.57584731819678,3.1500000000000057,2.4473213664345517,0.00884296163417,5.0,99.63218,5.073975847121703,-2.2407414414912674
2015-12-31,0.5579810388390394,0.06253846285994674,-0.2967022238111647,2.24,-30.53320860617399,0.8700000000000045,2.119861312664817,0.6387247515364791,5.0,99.26025,5.146535474288116,-4.496144811599123
2016-03-31,1.0740296640360691,0.007700467466339523,-0.2664913854721421,1.89,-22.590108968985756,-0.6900000000000119,1.7950168913805964,0.8916160965521946,5.0,99.09827,4.491467432787832,-3.515311400177057
2016-06-30,1.0274972086787404,0.018814634864832754,0.11371263616601075,1.64,-18.846671149966365,0.7000000000000028,1.493250832714721,1.0792865347959424,4.9,99.10651,4.505188268860261,-1.678117946525337
2016-09-30,1.2320295173612772,0.03253523220894816,-0.16218027170823135,1.63,5.903240124278741,0.18000000000000682,1.8057615310855146,1.5486446201652182,5.0,99.25976,4.703478864177257,-1.9939516469206886
2016-12-31,0.5581097772675125,0.03202381930024066,0.05489852587251114,2.49,44.76164826286022,4.549999999999997,2.1815663030564147,2.0507989115119862,4.7,99.68241,4.281478057830701,-0.02049641716570516
2017-03-31,1.1866635689631533,0.053860042467208366,-0.12663621219326848,2.48,36.81645912290201,-1.8700000000000045,2.0874616941966906,2.44119623655914,4.4,99.91552,3.7631316174174145,0.7162067590550603
2017-06-30,1.3800699152111573,0.025362117629682848,-0.10114771867744334,2.19,-4.661280298321935,-2.4399999999999977,2.3304137937582903,1.640565809959127,4.3,99.95305,4.504807469822181,1.4803308546539107
2017-09-30,1.0922921579399114,0.03882934067915097,-0.1617825911696542,2.2,8.277451802179382,-3.269999999999996,2.410821412174591,2.1805652303711787,4.3,100.1758,4.5100597677564025,1.0630336308315114
2017-12-31,1.6818794770316892,0.059424715653347636,0.1491811642916502,2.4,12.483720930232556,0.8100000000000023,2.9941434967617697,2.129930719552253,4.1,100.5802,4.330419982883216,2.467143465957866
2018-03-31,0.754805847889406,-0.012321206606695332,0.5927061065787745,2.84,28.35377918480413,-2.210000000000008,3.328810094759116,2.3309497646499366,4.0,100.9138,4.786346822459464,3.224806264183644
2018-06-30,1.8720379832535716,0.028924026381460997,-0.216033186423432,2.91,61.08213820078225,4.730000000000004,3.2989628465220244,2.8075506935940187,4.0,100.8764,3.8700596685230515,2.8410387544831828
2018-09-30,1.0169998066773323,0.06948735854824029,-0.28334098036312344,3.0,41.59086510547705,0.7199999999999989,3.130030640718684,2.332055105808828,3.7,100.5603,3.6484858605498216,4.313826088176409
2018-12-31,1.1242929697911075,-0.15049281375607831,0.7406792851201397,2.83,-25.322527290770758,0.9200000000000017,2.125110751484538,2.0023809043401064,3.9,99.94698,3.4480017340541735,2.5912536810940523
2019-03-31,0.8889157508932932,0.12280321624238706,-0.6174107721870851,2.57,-7.214428857715438,-0.8599999999999994,1.9335587266003706,1.8831863513063984,3.8,99.45075,3.31697304654186,0.6545559146318158
2019-06-30,1.1272409378233705,0.03717780489772283,0.09524386900558697,2.07,-21.48927559692432,1.0699999999999932,2.242125694698238,1.671194894390049,3.6,99.11409,3.291107766139878,-0.7369328862962377
2019-09-30,1.1595744140581843,0.011820693681515101,0.07410797215372183,1.7,-26.06615636960087,1.3500000000000085,2.797216868642849,1.6844977040391562,3.5,98.97908,3.435583159158151,-1.7374573008364869
2019-12-31,0.848295946506683,0.08189486452323777,-0.16425906914801938,1.86,35.41528239202658,-1.990000000000009,3.3517765241980912,2.3195274699624457,3.6,99.1944,4.014018438735323,-2.2991807373363926
2020-03-31,,,,,,,,,,,,
2020-06-30,,,,,,,,,,,,
2020-09-30,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,
2021-03-31,,,,,,,,,,,,
2021-06-30,,,,,,,,,,,,
2021-09-30,,,,,,,,,,,,
2021-12-31,,,,,,,,,,,,
2022-03-31,1.880525803954769,-0.050732704749472134,0.17727594158737958,2.13,69.84287886467308,1.5499999999999972,4.034582077886428,8.572204966013853,3.7,100.6486,10.868451695333636,3.0544104015221674
2022-06-30,1.7175537623041581,-0.17966623042147956,0.3338980535460083,3.14,46.57236126224158,4.959999999999994,2.4537929303342976,8.979361103105798,3.6,99.72403,9.101772645539041,1.2217594016755706
2022-09-30,1.1987974667366563,-0.054214812594682166,0.09654433764835342,3.52,6.235043871310819,3.760000000000005,2.3489732641040373,8.192106896425821,3.5,99.06017,4.502710632286755,2.462018715752601
2022-12-31,0.8763010290143036,0.06841071518983645,-0.3778610162330583,3.62,6.411788132218232,-4.090000000000003,1.3170742821654535,6.404600402357152,3.5,98.73605,1.6094419117076653,-0.8016099812473643
2023-03-31,0.6998626108716932,0.06791299567281989,-0.14740529168772684,3.66,-24.718989356411015,-0.8100000000000023,2.3111462286238282,4.917719362889961,3.5,98.57756,-0.8185062784135222,-0.36512224493961964
2023-06-30,0.5177800742864669,0.07973431399747659,-0.3191892956974885,3.75,-34.42835931700075,0.46999999999999886,2.792610476283919,3.070617072997095,3.6,98.67683,-0.9948022060555339,-0.8893464531073647
2023-09-30,0.5212488374071622,-0.03715742085857204,0.25400885734519296,4.38,13.590289075209604,1.8400000000000034,3.2331922827038895,3.687206638119256,3.7,98.85252,1.7664131391269544,-0.2672476942852109
2023-12-31,0.550406215038346,0.10647864263095763,-0.34162246259752876,4.02,-10.316866267465063,-2.5999999999999943,3.390893713155063,3.3159099427102934,3.8,99.01374,3.298466905445352,0.8386591076755323
2024-03-31,0.6507147601120256,0.0967456423109405,0.04399766961369727,4.21,10.940803382663834,1.7299999999999898,2.8632943527041155,3.4868349120836584,3.9,99.32433,3.6499058481265,-0.557312624665296
2024-06-30,0.8028976742094684,0.03848037086176328,-0.04480120521338059,4.31,17.22332295499576,2.6500000000000057,3.1266315239534936,2.9702579486470926,4.1,99.3648,3.016696882664749,0.7734749239909133
2024-09-30,0.8294871598075737,0.05383123980767914,0.29628642768769925,3.72,-24.259116448165685,-2.319999999999993,2.7913896372876,2.4264830315416708,4.1,99.55158,2.0577015544776867,-1.2004422838397089
2024-12-31,-0.2092232153165674,0.02046598024320146,0.036388991394135733,4.39,0.7650577270830405,4.559999999999988,2.3997884845648576,2.870690967509981,4.1,99.85488,1.991438813031432,-0.2741466217243804
2025-03-31,0.48033702624574737,-0.04695346360899079,0.250096908666215,4.28,-14.399714149595033,-0.4899999999999949,2.0192730138857806,2.381981462805549,4.2,99.70991,1.694871067041026,0.5802453773984029
2025-06-30,0.7220546249896209,0.10046694123752506,-0.2864859000603507,4.38,-19.956537486417968,-4.310000000000002,2.0804665087611918,2.680453865910226,4.1,99.62357,0.6631496242250012,0.5793208714095943
2025-09-30,1.0150229703693725,0.07503625539793267,-0.027266154424338346,4.12,-8.116363636363634,-0.5600000000000023,2.335167772142843,3.022571584713329,4.4,99.81048,-0.3358257796826636,1.8631698334008018
2025-12-31,1.0694987730070382,0.02320785461047911,-0.08522606073769895,4.14,-20.955273329652123,-0.7800000000000011,1.9892996607980828,2.653304114557753,4.4,100.2648,-0.9568953568703797,1.1629935222018384
2026-03-31,0.7988467216491699,0.016405144126204467,0.04609289270657119,4.117406075689267,-4.950447739711118,0.06313970248127578,2.183511734008789,2.871715421853878,4.724854231879231,100.47513580322266,-1.2940902101015463,1.5864477654967823
2026-06-30,0.866835355758667,0.01598921396086083,-0.02123866489823717,4.148768308574643,3.6381014507226013,0.11152372032039536,2.122606039047241,2.876021121206577,4.952357159507156,100.66539001464844,-1.1120635991159402,1.6360225733494316
2026-09-30,1.058026671409607,0.018351399629962833,0.02411126406727776,4.176011084962165,10.991930652334279,0.0869115971703522,2.129373073577881,2.7736745214642724,5.472912812041758,100.69013977050781,-0.7936450396828267,1.6360225733494316
2026-12-31,1.1197723150253296,0.020388331621152375,0.0011861667634627537,4.241293354691558,17.56584137561703,0.08395988145658667,1.9477170705795288,2.9617616961841122,5.99124162920413,100.84651947021484,-0.5950881737622524,1.6360225733494316
2027-03-31,0.9106540083885193,0.01515096309738242,0.014875048142683617,4.27448791884874,16.17450360231087,0.0849916621101092,2.3314833641052246,2.9427829241467407,6.260158705188003,100.87004089355469,-0.39457370110343093,1.6360225733494316
2027-06-30,1.0975565910339355,0.016153743106315878,0.007802075584383478,4.3117693037684806,16.036615790814096,0.08515636977501993,2.493856191635132,2.9738710675228504,6.494534614817586,100.82608795166016,-0.2712944442522216,1.6360225733494316
2027-09-30,1.1311410665512085,0.018134857084598048,0.011780517315085393,4.346246560447919,11.376794656313365,0.08511478004994764,2.6411032676696777,3.071259354495851,6.520779016816516,100.840576171875,-0.14210026691731303,1.6360225733494316
2027-12-31,0.8290953636169434,0.018441336630934044,0.009667997300453562,4.3778786530477225,11.228217515440974,0.08510607337234372,2.7274057865142822,3.0488888628824498,6.364451773798098,100.93207550048828,0.1101420903449446,1.6360225733494316
2028-03-31,1.277989387512207,0.01844364644194844,0.010827190447131152,4.404749107449732,11.149917393205248,0.08510768774295915,2.858372926712036,3.090732229000423,6.191915051778288,100.85515594482422,0.37812173289550666,1.6360225733494316
2028-06-30,1.0573208332061768,0.018316215881468617,0.010203445193264188,4.435030927242275,9.69647600343598,0.08510813022481689,3.029125452041626,3.120805062368163,5.792571622821625,100.68010711669922,0.645073563395951,1.6360225733494316
